,id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,content,words,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,dominant_topic
28,4762582860959225,Lqg4641xn,5000156809,杨洋老婆粉本粉,啊啊啊啊啊#青桔单车#你共享个锤子，一个区的都不能扫，说不在服务区，差评,,,,青桔单车,0,0,0,2022-04-26 19:15,iPhone客户端,,,,啊啊啊啊啊青桔单车你共享个锤子一个区的都不能扫说不在服务区差评,"['啊啊啊', '青桔', '单车', '共享', '锤子', '扫说', '服务区', '差评']",0.0472,0.0472,0.0472,0.0472,0.0472,0.6695,0.0473,0.0472,5
29,4762136393287997,Lq4rZdNmd,1167220041,想静静的熊叔,在#汾河公园#柴村桥那儿的瀑布景观处看到一辆#青桔单车#，是谁这么没公德心扔进去的。太原身边事#冒个泡##太原生活##生活碎片#,,太原·柴村桥,,"汾河公园,青桔单车,冒个泡,太原生活,生活碎片",0,1,1,2022-04-25 13:40,太原身边事超话,['https://wx4.sinaimg.cn/large/45925d49ly1h1lwv7fiobj21400u0qbh.jpg'],,,在汾河公园柴村桥那儿的瀑布景观处看到一辆青桔单车是谁这么没公德心扔进去的太原身边事冒个泡太原生活生活碎片,"['汾河', '公园', '柴村桥', '瀑布', '景观', '一辆', '青桔', '单车', '公德心', '太原', '身边', '事冒个', '太原', '生活', '生活', '碎片']",0.036,0.036,0.0359,0.036,0.036,0.0359,0.0359,0.7483,7
30,4762077124366323,Lq2UoijSz,6621553449,黑豆芽儿儿,真的想吐槽青桔单车#青桔单车#当你特别急用车它给你弹出一堆广告仗着自己车多,,,,青桔单车,0,2,3,2022-04-25 09:45,HUAWEI P30,,,,真的想吐槽青桔单车青桔单车当你特别急用车它给你弹出一堆广告仗着自己车多,"['真的', '想吐槽', '青桔', '单车', '青桔', '单车', '特别', '用车', '弹出', '一堆', '广告', '车多']",0.0368,0.0367,0.0367,0.0367,0.0367,0.0368,0.7427,0.0367,6
31,4762068052347691,Lq2FL9QJZ,5341626178,莫阿徳,青桔真的狗比，先降速再缩时长，大可以抢钱的，它挺好还让你摸一下车🙃#青桔单车#@滴滴青桔官方微博,,,滴滴青桔官方微博,青桔单车,0,1,0,2022-04-25 09:09,iPhone客户端,,,,青桔真的狗比先降速再缩时长大可以抢钱的它挺好还让你摸一下车青桔单车滴滴青桔官方微博,"['青桔', '真的', '比先', '降速', '缩时', '长大', '抢钱', '车青桔', '单车', '滴滴', '青桔', '官方', '微博']",0.0361,0.0361,0.0361,0.0361,0.0361,0.0361,0.7473,0.0361,6
32,4761887172202577,LpXY19eZr,6690414240,凉城和沐白,#青桔单车#请问我在山东骑的车，一直还不上车，最后强制锁车，小程序显示定位在湖北？我交尼玛的调度费啊。,,,,青桔单车,0,2,0,2022-04-24 21:10,HarmonyOS设备,['https://wx4.sinaimg.cn/large/007iMin6ly1h1l49cwgg8j30u01t00wz.jpg'],,,青桔单车请问我在山东骑的车一直还不上车最后强制锁车小程序显示定位在湖北我交尼玛的调度费啊,"['青桔', '单车', '请问', '山东', '上车', '强制', '锁车', '程序', '定位', '湖北', '我交', '尼玛', '调度']",0.033,0.0329,0.0331,0.0329,0.0329,0.0329,0.0329,0.7693,7
33,4761849070880845,LpWYz3H9b,2278988081,薛小辫子,今天再一次吐槽新桔单车。#青桔单车#,,,,青桔单车,0,1,0,2022-04-24 18:39,Redmi K40,,,,今天再一次吐槽新桔单车青桔单车,"['吐槽', '单车', '青桔', '单车']",0.0625,0.0625,0.0625,0.5624,0.0625,0.0625,0.0625,0.0626,3
34,4761736702331424,LpU3k9MvC,5663673633,小说控吖咔咔,#青桔单车#垃圾！还不了车明明就在还车点，一生黑再见吧@青桔单车,,石家庄,青桔单车,青桔单车,0,2,0,2022-04-24 11:12,HUAWEI Mate 30 5G,,,,青桔单车垃圾还不了车明明就在还车点一生黑再见吧青桔单车,"['青桔', '单车', '垃圾', '明明', '车点', '一生', '再见', '青桔', '单车']",0.0391,0.039,0.039,0.7267,0.039,0.039,0.039,0.039,3
35,4759722160821386,Lp3E43rGa,3150762134,爱与深海,#青桔单车#青桔单车真的垃圾！,,,,青桔单车,0,1,0,2022-04-18 21:47,iPhone客户端,,,,青桔单车青桔单车真的垃圾,"['青桔', '单车', '青桔', '单车', '真的', '垃圾']",0.6367,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0.0519,0
36,4757852625045696,Loh0GlaCc,5656744577,我马上要改名字了,#青桔单车#定位垃圾，气死我了,,,,青桔单车,0,5,0,2022-04-13 17:58,iPhone客户端,,,,青桔单车定位垃圾气死我了,"['青桔', '单车', '定位', '垃圾', '气死我了']",0.0468,0.0466,0.0467,0.0467,0.0467,0.0466,0.6733,0.0466,6
37,4757127434076783,LnY91h6yz,5707106747,Crush_MQ,#青桔单车#辣鸡青桔关锁用了1分19秒，还能不能再慢点,,,,青桔单车,0,3,0,2022-04-11 17:57,iPhone客户端,['https://wx1.sinaimg.cn/large/006eeraPgy1h15xmdbhftj309x0a9dfy.jpg'],,,青桔单车辣鸡青桔关锁用了分秒还能不能再慢点,"['青桔', '单车', '辣鸡', '青桔', '关锁用', '分秒', '慢点']",0.0461,0.6784,0.0459,0.0459,0.0459,0.0459,0.0459,0.046,1
38,4756416873366759,LnFEXe7Qz,1909205631,贾群,公共交通停了，有不少网友骑共享单车上下班，有的往返30公里。可能共享单车也没有想到，竟然有这样一个场景。#共享单车##青桔单车##哈啰单车#,,,,"共享单车,青桔单车,哈啰单车",0,0,0,2022-04-09 18:53,微博 weibo.com,,,,公共交通停了有不少网友骑共享单车上下班有的往返公里可能共享单车也没有想到竟然有这样一个场景共享单车青桔单车哈啰单车,"['公共交通', '网友', '共享', '单车', '上下班', '往返', '公里', '共享', '单车', '想到', '场景', '共享', '单车', '青桔', '单车', '哈啰', '单车']",0.0349,0.0349,0.035,0.0349,0.7555,0.0349,0.0349,0.035,4
39,4756346564776383,LnDPyk2yr,5975880561,-这碗粥-,青桔单车商家你是有毛病吧！只要骑行就要收调度费？#青桔单车#,,,,青桔单车,0,2,0,2022-04-09 14:14,vivo X50专业影像旗舰,,,,青桔单车商家你是有毛病吧只要骑行就要收调度费青桔单车,"['青桔', '单车', '商家', '毛病', '骑行', '调度', '费青桔', '单车']",0.7217,0.0398,0.0398,0.0398,0.0398,0.0398,0.0397,0.0398,0
40,4756330563241531,LnDpKdBgL,3171151777,摄影唱见周星星,垃圾青桔单车骑车1分钟还车半小时@滴滴青桔官方微博#青桔单车##滴滴##滴滴青桔单车#,,,滴滴青桔官方微博,"青桔单车,滴滴,滴滴青桔单车",0,3,0,2022-04-09 13:10,iPhone客户端,"['https://wx4.sinaimg.cn/large/bd03efa1gy1h13e3zchllj20ku11276i.jpg', 'https://wx4.sinaimg.cn/large/bd03efa1gy1h13e4043mjj20ku11275w.jpg']",,,垃圾青桔单车骑车分钟还车半小时滴滴青桔官方微博青桔单车滴滴滴滴青桔单车,"['垃圾', '青桔', '单车', '骑车', '分钟', '还车', '半小时', '滴滴', '青桔', '官方', '微博青桔', '单车', '滴滴', '滴滴', '青桔', '单车']",0.7616,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0
41,4755903457528813,LnsiRvAAt,5133479812,屁蛋臭屁王,#沈阳疫情##青桔单车#疫情成功把我的青桔熬到头了,,,,"沈阳疫情,青桔单车",0,4,1,2022-04-08 08:53,iPhone客户端,"['https://wx2.sinaimg.cn/large/005BpyBuly1h1212v1m1oj30yi22o1bo.jpg', 'https://wx3.sinaimg.cn/large/005BpyBuly1h1212u52alj30yi22on7t.jpg']",,,沈阳疫情青桔单车疫情成功把我的青桔熬到头了,"['沈阳', '疫情', '青桔', '单车', '疫情', '成功', '青桔']",0.048,0.0482,0.048,0.048,0.048,0.6638,0.048,0.048,5
42,4755534157450647,LniHdvgfJ,3916690433,木木生箫,#青桔单车#垃圾青桔，明明就在还车点愣是说不在还车点，其他共享都停在那里，我就是不行，浪费我上班时间，你知道我上班迟到扣多少钱吗！你知道吗！辣鸡,,,,青桔单车,0,3,2,2022-04-07 08:25,K30 至尊纪念版,,,,青桔单车垃圾青桔明明就在还车点愣是说不在还车点其他共享都停在那里我就是不行浪费我上班时间你知道我上班迟到扣多少钱吗你知道吗辣鸡,"['青桔', '单车', '垃圾', '青桔', '明明', '车点', '车点', '共享', '不行', '浪费', '上班时间', '上班', '迟到', '辣鸡']",0.7798,0.0315,0.0314,0.0314,0.0316,0.0315,0.0314,0.0314,0
43,4754515260342908,LmSbQ1rcM,5752373587,也想再睡一夏,#青桔单车#是挺傻呗的，次次骑次次人脸认证，骑车十分钟，人脸认证十分钟，停车五分钟，无语了,,,,青桔单车,0,1,0,2022-04-04 12:57,Note 10 Pro,,,,青桔单车是挺傻呗的次次骑次次人脸认证骑车十分钟人脸认证十分钟停车五分钟无语了,"['青桔', '单车', '次次', '次次', '人脸', '认证', '骑车', '十分钟', '人脸', '认证', '十分钟', '停车', '五分钟', '无语']",0.7119,0.0412,0.0412,0.0412,0.0412,0.0412,0.0411,0.0411,0
44,4753925356129359,LmCQnpIwD,2536489043,暖风渡星河,#青桔单车##美团单车#骑车十分钟，停车八分钟，最后只能停大马路上，何必呢,,,,"青桔单车,美团单车",0,1,0,2022-04-02 21:53,魅族 16 X 轻奢旗舰,['https://wx1.sinaimg.cn/large/972fc053gy1h0vpuaq5s5j22c0340e84.jpg'],,,青桔单车美团单车骑车十分钟停车八分钟最后只能停大马路上何必呢,"['青桔', '单车', '美团', '单车', '骑车', '十分钟', '停车', '八分钟', '只能', '大马路']",0.2776,0.0353,0.5104,0.0353,0.0354,0.0354,0.0353,0.0353,2
45,4753345422822391,LmnL0bQer,2950678785,兜里有糖93818,青桔单车是倒闭了么？海淀永丰地铁站附近，之前成片的单车，现在一辆都没有。已经一周了，我想退掉月卡了，谢谢@滴滴青桔官方微博@滴滴出行@滴滴出行客服#青桔单车#,,,"滴滴青桔官方微博,滴滴出行,滴滴出行客服",青桔单车,0,0,0,2022-04-01 07:28,HUAWEI Mate 20 Pro,,,,青桔单车是倒闭了么海淀永丰地铁站附近之前成片的单车现在一辆都没有已经一周了我想退掉月卡了谢谢滴滴青桔官方微博滴滴出行滴滴出行客服青桔单车,"['青桔', '单车', '倒闭', '海淀', '永丰', '地铁站', '成片', '单车', '一辆', '一周', '退掉', '谢谢', '滴滴', '青桔', '官方', '微博', '滴滴', '出行', '滴滴', '出行', '客服', '青桔', '单车']",0.3048,0.5142,0.0302,0.0302,0.0302,0.0302,0.0302,0.0302,1
46,4752466656887052,Lm0TDsTDu,2766317041,一隻签,#青桔单车#垃圾到家了纯纯无语一天之间取消了周围所有停车点客服还联系不上花好长时间找停车点被迫超时,,,,青桔单车,0,2,1,2022-03-29 21:16,iPhone客户端,,,,青桔单车垃圾到家了纯纯无语一天之间取消了周围所有停车点客服还联系不上花好长时间找停车点被迫超时,"['青桔', '单车', '垃圾', '到家', '纯纯', '之间', '取消', '停车', '客服', '不上', '好长时间', '停车', '被迫', '超时']",0.2871,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.5145,7
47,4752274636672543,LlVTVrZPF,6438968331,不做减法,一天能被青桔气死八百回今天心血来潮骑个青桔就这样骑车5分钟陪它找还车点找15分钟到了还跟我说不在停车区我真的无语了为了上班只能强制关锁然后扣钱找客服转人工就是转不到好样的#青桔##青桔单车#,,,,"青桔,青桔单车",0,1,0,2022-03-29 08:33,iPhone客户端,['https://wx4.sinaimg.cn/large/0071LfNVly1h0qg8zi1hgj30u01sy45i.jpg'],,,一天能被青桔气死八百回今天心血来潮骑个青桔就这样骑车分钟陪它找还车点找分钟到了还跟我说不在停车区我真的无语了为了上班只能强制关锁然后扣钱找客服转人工就是转不到好样的青桔青桔单车,"['青桔', '气死', '八百', '心血来潮', '骑个', '青桔', '骑车', '分钟', '车点', '分钟', '停车', '真的', '无语', '上班', '只能', '强制', '关锁', '扣钱', '客服', '人工', '不到', '好样', '青桔', '青桔', '单车']",0.564,0.0251,0.025,0.2861,0.025,0.025,0.025,0.025,0
48,4751673040047135,LlGfC0cgf,6374148385,想被挤上岸,#青桔单车##共享单车#真是无语😑车轮胎坏了所以没有停在停车点，申报之后一直叫我先付单车费和调度费，两个工作日会退，结果现在申诉记录查不到了，连那笔单独都无法再申诉了店不大也学会欺客了,,,,"青桔单车,共享单车",0,2,0,2022-03-27 16:43,Android,,,,青桔单车共享单车真是无语车轮胎坏了所以没有停在停车点申报之后一直叫我先付单车费和调度费两个工作日会退结果现在申诉记录查不到了连那笔单独都无法再申诉了店不大也学会欺客了,"['青桔', '单车', '共享', '单车', '无语', '轮胎', '停车', '申报', '先付', '车费', '调度', '工作日', '会退', '申诉', '记录', '查不到', '那笔', '单独', '申诉', '学会', '欺客']",0.1317,0.0297,0.6906,0.0296,0.0296,0.0296,0.0296,0.0296,2
49,4750987317481667,LlopBvok3,2762621412,小骗子骗骗骗骗小骗子,#青桔单车#青桔是不是有什么大病？一两次人间识别也没什么，但是每次用车都要人脸识别是不是过分了？身份证也已经验证了还要每次人脸识别？？？打客服客服也不接？,,南宁,,青桔单车,0,2,2,2022-03-25 19:18,小米10S,,,,青桔单车青桔是不是有什么大病一两次人间识别也没什么但是每次用车都要人脸识别是不是过分了身份证也已经验证了还要每次人脸识别打客服客服也不接,"['青桔', '单车', '青桔', '大病', '一两次', '人间', '识别', '没什么', '每次', '用车', '人脸识别', '过分', '身份证', '验证', '每次', '人脸识别', '客服', '客服', '不接']",0.0315,0.0314,0.78,0.0314,0.0315,0.0314,0.0314,0.0314,2
50,4750620999815038,LleSLFbl4,3612644811,LL睡觉爱做梦,这个青桔单车偷偷摸摸的改计价规则，没有任何通知吗？真的很疑惑#青桔单车#,,,,青桔单车,0,2,0,2022-03-24 19:02,nova7Pro你在焦点在,,,,这个青桔单车偷偷摸摸的改计价规则没有任何通知吗真的很疑惑青桔单车,"['青桔', '单车', '偷偷摸摸', '计价', '规则', '通知', '真的', '疑惑', '青桔', '单车']",0.0393,0.0393,0.0393,0.725,0.0393,0.0393,0.0393,0.0393,3
51,4749210559192875,LkEbRCzub,6314692629,最最最可爱的灿灿诶,青桔单车，不会再用，谁用谁冤种#青桔单车#,,,,青桔单车,0,0,0,2022-03-20 21:38,vivo S7轻薄自拍旗舰,,,,青桔单车不会再用谁用谁冤种青桔单车,"['青桔', '单车', '再用', '冤种', '青桔', '单车']",0.0625,0.0626,0.5624,0.0625,0.0625,0.0625,0.0625,0.0625,2
52,4748439969077534,Lkk8YC5tQ,5662576553,伦尽三生只为尼,#青桔单车#能不能好好处理你们的车，在红绿灯扭不动是要出事的好吗！不算你们瞎搞停车点害得我错过动车还多花钱不说，你们的的车时不时死火还马路中间开不了容易造成事故不说，还不让人提改进意见，笑死，你们这样我祝你们早日被瓜分完市场@滴滴青桔官方微博@青桔骑行月卡@青桔单车月卡优惠券,,,"滴滴青桔官方微博,青桔骑行月卡,青桔单车月卡优惠券",青桔单车,0,3,0,2022-03-18 18:36,iQOO U3 性能小金刚,,,,青桔单车能不能好好处理你们的车在红绿灯扭不动是要出事的好吗不算你们瞎搞停车点害得我错过动车还多花钱不说你们的的车时不时死火还马路中间开不了容易造成事故不说还不让人提改进意见笑死你们这样我祝你们早日被瓜分完市场滴滴青桔官方微博青桔骑行月卡青桔单车月卡优惠券,"['青桔', '单车', '好好', '红绿灯', '扭不动', '出事', '不算', '瞎搞', '停车', '点害', '错过', '动车', '多花钱', '不说', '时不时', '死火', '马路', '事故', '不让', '人提', '改进', '意见', '祝你们', '早日', '瓜分', '市场', '滴滴', '青桔', '官方', '微博青桔', '骑行', '卡青桔', '单车', '优惠券']",0.3099,0.024,0.024,0.5463,0.024,0.024,0.0239,0.024,3
